X,y,std_dev
116150,410.8,113.30119152065436
116200,406.8,116.8330432711568
116250,407.3,117.36784056972334
116300,408.1,117.71699112702464
116350,408.8,116.80565054825045
116400,407.0,117.30132139068171
116450,404.7,119.05297140348911
116500,406.4,117.97982878441552
116550,408.1,117.19765356012893
116600,413.2,109.88885293786628
116650,405.6,114.05805539285684
116700,404.9,118.43939378433176
116750,405.2,118.32565233287329
116800,411.6,112.98424668952748
116850,411.4,114.15708475605008
116900,407.7,117.17171160309984
116950,407.3,117.16488381763538
117000,409.5,115.06454710291959
117050,408.3,113.58789548186903
117100,407.4,117.8636500368116
117150,405.6,119.38023286960032
117200,406.1,118.75222103186111
117250,406.0,119.4077049440278
117300,404.9,120.99458665576736
117350,404.0,120.42508044423305
117400,404.7,119.29295871928066
117450,405.5,120.0468658483011
117500,406.1,120.13113667987996
117550,409.3,116.43199732032427
117600,407.1,111.3781396863855
117650,403.6,121.15131035197267
117700,402.6,122.37581460403032
117750,401.0,117.72510352511907
117800,402.7,115.53272263735501
117850,407.6,118.94721518387894
117900,407.1,118.04020501507104
117950,402.8,115.92480321311743
118000,401.7,117.6775679558343
118050,406.5,118.82445034587789
118100,406.0,118.90752709563849
118150,406.1,118.50270039117251
118200,406.8,118.31297477453604
118250,408.4,116.98051119737852
118300,407.3,118.58418950264827
118350,408.2,117.35995910019737
118400,408.3,116.82127374754994
118450,406.5,118.32349724378501
118500,407.2,117.81663719526203
118550,408.2,116.69173064103558
118600,407.7,117.17256504830813
118650,408.8,116.30116078526474
118700,409.2,116.80222600618534
118750,409.5,116.26714927269869
118800,406.9,118.91379230350026
118850,406.6,118.47126233817211
118900,407.1,118.00716079967351
118950,404.7,117.7871385169026
119000,405.8,119.53392823796932
119050,406.6,119.05897698199828
119100,408.6,116.49308992382338
119150,409.3,115.59935120925202
119200,407.4,117.53144260154387
119250,407.1,118.30507174250816
119300,408.0,117.62227680163312
119350,410.3,115.31006027229367
119400,409.7,116.11119670384937
119450,408.8,116.76283655341712
119500,409.2,116.06532643300496
119550,407.9,118.00970299089818
119600,408.3,118.10846709698674
119650,406.3,118.84868531035589
119700,405.6,119.33666662011304
119750,407.3,118.7897722870113
119800,409.6,116.72548993257644
119850,408.2,118.32734257136006
119900,408.1,117.90288376456277
119950,408.0,117.68347377605744
120000,407.3,118.20071911794783
120050,408.3,117.07950290294198
120100,407.8,116.43435919006039
120150,406.6,118.37584213005626
120200,405.4,119.65550551479025
120250,407.4,117.87383085316266
120300,410.1,116.23979525102408
120350,422.9,118.8178858589901
120400,423.9,117.75436297649443
120450,425.0,116.60531720294748
120500,411.0,115.00434774390054
120550,410.5,115.22521425451983
120600,424.4,116.79743147860744
120650,424.7,117.01884463623797
120700,422.7,119.75312104492309
120750,423.0,118.95881640298882
120800,424.8,116.25816100386244
120850,423.8,117.5234444696036
120900,423.1,118.77074555630271
120950,424.0,118.1008044003088
121000,424.1,117.91221310788804
121050,427.0,113.84638773364749
121100,427.6,112.69001730410729
121150,426.1,114.67035362289593
121200,425.0,116.28241483560616
121250,425.8,115.03199554906452
121300,424.2,117.17064478784776
121350,423.4,118.19069337304016
121400,424.8,116.32523371994574
121450,425.1,115.89257957263699
121500,424.3,117.01457174215525
121550,425.9,115.06732811706371
121600,429.1,113.26998719872797
121650,424.5,114.95064158150663
121700,426.8,114.37814476551016
121750,425.9,115.84165917320072
121800,423.6,118.82609141093552
121850,424.3,117.4921699518738
121900,424.5,117.02328828058114
121950,424.8,116.5416663687284
122000,425.0,114.16479317197575
122050,424.9,117.05763537676644
122100,416.6,118.9362854641089
122150,414.4,120.32140291735298
122200,418.3,115.71348236052704
122250,419.3,115.15385360464495
122300,417.5,117.96715644619056
122350,420.9,117.73143165697087
122400,422.2,114.89891209232574
122450,424.9,111.4831377384042
122500,415.3,118.15756429446233
122550,420.4,118.1483812838754
122600,428.3,112.04289357206017
122650,426.8,114.09452221732646
122700,426.1,115.39536385834572
122750,427.4,113.32360742581398
122800,427.8,112.52270881915348
122850,425.3,115.84217712042536
122900,426.1,114.83766803623277
122950,429.0,111.13595277856757
123000,425.7,115.31526351702102
123050,424.1,117.92069368859735
123100,424.3,117.7591185428967
123150,424.1,117.92747771405949
123200,425.3,116.37701663129194
123250,427.2,113.88485412907195
123300,424.7,116.49553639517696
123350,423.8,117.76654873095332
123400,423.6,117.94761549094581
123450,425.7,116.04744719294777
123500,425.5,116.07777565063866
123550,426.4,114.32252621421554
123600,428.0,112.01517754304548
123650,427.3,113.02570504093305
123700,429.9,110.7812709802519
123750,427.5,113.1364220752981
123800,425.2,115.61816466282451
123850,426.7,113.74537353228921
123900,430.4,109.14870590162762
123950,429.1,110.58069451762364
124000,426.5,114.00285084154694
124050,426.9,114.07230163365689
124100,421.5,113.99407879359349
124150,423.7,116.85550906996212
124200,425.6,115.48090751288717
124250,427.5,113.1611682513043
124300,425.2,114.32042687114145
124350,424.3,113.27669663262607
124400,429.2,111.38384083878593
124450,428.0,112.33254203479952
124500,426.7,114.3836089656206
124550,424.4,112.79290757844662
124600,422.8,112.24597988346844
124650,424.0,113.8920541565565
124700,428.1,112.46728413187545
124750,430.7,108.8007812471951
124800,427.9,112.32136929364778
124850,428.6,109.57755244574501
124900,427.2,109.26463288731628
124950,428.0,109.5253395338266
125000,426.7,110.64361707753412
125050,427.1,112.26259394829607
125100,423.1,115.02821393032232
125150,423.7,112.67124744139474
125200,427.0,113.58168866503085
125250,426.8,114.55112395782068
125300,425.7,116.14822426537567
125350,428.0,112.60994627474076
125400,431.3,109.01564107961757
125450,431.4,108.75035632125532
125500,425.8,112.67191309283783
125550,422.3,110.6589806567908
125600,421.5,109.6979945122061
125650,422.9,109.55039936029443
125700,427.5,109.60588487850458
125750,432.2,106.91379705164343
125800,429.9,109.8730631228601
125850,429.5,110.71878792689161
125900,430.4,109.3976233745505
125950,428.4,110.78465597726067
126000,425.2,108.71044108088239
126050,428.5,110.44297170938493
126100,428.1,112.71774483194739
126150,428.9,111.45443014972533
126200,427.5,112.9683584018109
126250,429.8,110.2513491980937
126300,430.1,109.98222583672327
126350,427.4,113.349194968469
126400,428.9,111.3269509148616
126450,431.7,108.10925029802029
126500,429.4,110.80721998137125
126550,432.8,106.90537872342999
126600,434.6,104.65295026897236
126650,430.3,110.03912940404426
126700,433.3,106.20080037363184
126750,433.9,105.53525477299043
126800,432.2,107.46701819628197
126850,431.3,108.45648897138429
126900,433.1,106.22283182065898
126950,430.1,110.43138140945263
127000,431.6,108.69701007847455
127050,432.8,106.83426416651167
127100,433.1,106.0324950192157
127150,428.3,112.48115397701073
127200,431.3,108.79894300957157
127250,431.0,108.87240238003385
127300,432.9,106.49173676863384
127350,435.1,104.40349611004413
127400,431.8,108.52631017407715
127450,432.9,106.81989515066938
127500,431.1,109.09945004444339
127550,430.8,109.29574557136247
127600,425.9,109.59876824125352
127650,427.3,110.11907191762923
127700,431.1,108.43841570218555
127750,429.9,107.17317761455055
127800,428.6,110.80902490320904
127850,431.4,108.80735269272938
127900,431.3,108.61680348822645
127950,429.0,111.29779872037003
128000,429.1,111.12196002591027
128050,430.6,108.7062095742465
128100,430.4,109.0267856996619
128150,430.2,107.46329605963145
128200,431.3,107.90370707255614
128250,429.3,110.54053555144374
128300,431.7,107.34807869729201
128350,429.6,110.05653092842788
128400,431.9,107.21235936215562
128450,430.8,108.44519353111045
128500,430.2,108.99064180011054
128550,430.7,108.5551012159263
128600,431.6,107.82597089755325
128650,430.0,109.56185467579489
128700,431.3,108.18507290749497
128750,430.9,108.67515815493438
128800,430.3,109.16780660982431
128850,431.6,107.56783905982309
128900,431.3,107.96300292229742
128950,431.9,107.21235936215562
129000,431.9,107.24033756008045
129050,433.0,105.74308488028898
129100,432.5,106.41921818919738
129150,432.2,106.61031844995117
129200,431.9,107.09477111418651
129250,434.4,103.96845675492159
129300,433.4,105.20380221265769
129350,430.9,108.21039691268119
129400,433.4,104.14144227923866
129450,432.2,106.4272521490619
129500,432.1,106.79367958826029
129550,432.3,107.09719884292025
129600,431.1,108.25936449102221
129650,429.7,109.9336618147508
129700,432.1,106.78056939349968
129750,434.3,104.00293265095942
129800,433.2,105.32691963596012
129850,430.1,109.16084462846557
129900,432.2,106.32572595566889
129950,430.7,108.72170896375755
130000,433.7,104.86758317039637
130050,433.8,104.8187006215971
130100,435.7,101.66616939769101
130150,434.5,104.05503351592368
130200,437.3,100.39228057973381
130250,435.2,101.78388870543316
130300,432.8,105.46070358195037
130350,433.0,105.31476629608974
130400,435.2,102.05469121995324
130450,434.5,103.1981104478178
130500,433.0,105.38500842150178
130550,432.7,105.9
130600,433.6,104.71695182729489
130650,433.4,104.87058691549313
130700,433.4,105.37286178139037
130750,435.7,102.4773633540598
130800,431.1,108.04114956811594
130850,436.8,101.60688953018885
130900,437.0,100.80277773950478
130950,435.4,102.11092008203627
131000,435.6,102.36327466430527
131050,435.5,102.74750605245852
131100,433.4,104.90681579382723
131150,434.6,103.2271282173441
131200,433.6,104.50856424236245
131250,432.6,105.80094517536222
131300,437.6,99.774946755185
131350,434.4,104.09822284746267
131400,432.5,106.54506088974749
131450,434.6,103.14281361297064
131500,436.4,101.07739608834412
131550,436.8,100.52840394634742
131600,433.3,104.31687303595713
131650,432.8,101.93703939196979
131700,436.7,100.70853985635974
131750,436.9,100.42156142980451
131800,435.3,102.69376806797966
131850,434.3,103.6996142712209
131900,434.0,103.64554983210809
131950,434.0,103.74680717978747
132000,432.0,105.81871290088536
132050,434.8,102.87837479276196
132100,436.6,101.66139877062484
132150,437.1,100.5469542054855
132200,437.1,100.33189921455688
132250,435.8,101.76128930000839
132300,436.1,101.41444670262713
132350,435.8,101.56652992004797
132400,437.0,99.87592302452079
132450,437.8,99.77855481013944
132500,436.4,101.45560605506233
132550,435.0,102.43827409713617
132600,437.9,98.16358795398628
132650,438.0,99.1997983868919
132700,439.4,97.9471285949721
132750,439.5,96.56008492125513
132800,438.7,97.2420176672615
132850,438.8,97.13269274554268
132900,440.1,95.75536538492243
132950,439.2,96.89561393582271
133000,439.6,96.46367191849997
133050,440.3,95.97609077265025
133100,439.5,97.72128734313728
133150,437.4,99.87311950670212
133200,441.3,95.05372165254762
133250,441.1,95.16769409836512
133300,440.8,95.32240030548958
133350,440.8,95.28462625208749
133400,439.6,97.32851586251586
133450,439.4,97.50610237313354
133500,438.6,93.34366609470617
133550,439.3,96.90206396150704
133600,440.7,95.40655113774946
133650,441.4,94.56024534655143
133700,440.8,95.24683721783103
133750,440.5,95.49581142647042
133800,440.2,96.05081988197708
133850,441.9,94.39962923656003
133900,441.8,94.15073021490593
133950,442.1,93.98983987644623
134000,441.4,94.80843844299936
134050,442.5,93.8480154292034
134100,444.7,91.23930074260761
134150,440.6,95.58577299996062
134200,441.3,93.05057764463368
134250,444.9,91.22987449295326
134300,442.6,93.10660556587808
134350,441.7,94.38013562185635
134400,442.8,93.01806276202488
134450,445.2,90.30370977983132
134500,433.2,90.43760279883584
134550,441.0,94.6424851744712
134600,418.6,104.58986566584738
134650,444.9,90.9993956023885
134700,435.8,87.13529709595304
134750,447.0,87.45513135316875
134800,447.7,86.65569802384607
134850,428.0,94.63086177352503
134900,425.5,96.84859317512051
134950,443.6,92.34522185798245
135000,444.3,91.3039429597649
135050,426.6,96.08350534821261
135100,421.4,102.16574768482832
135150,433.8,88.71730383639935
135200,444.3,90.05559394063204
135250,439.9,93.15948690283777
135300,428.1,94.8150304540372
135350,430.7,91.13950844721514
135400,445.8,88.90646770623609
135450,444.8,91.39124684563615
135500,436.5,93.03897032964197
135550,444.2,90.2228352469595
135600,445.4,89.11139096658742
135650,439.3,84.29359406265698
135700,435.3,85.71003441838069
135750,445.8,88.96606094460965
135800,429.1,92.58990225721162
135850,433.1,84.45762250975338
135900,444.2,84.94562966980702
135950,447.9,86.72998328144656
136000,449.1,85.33164711875659
136050,445.5,88.99129170879587
136100,447.1,87.1647291052981
136150,447.4,86.81612753400142
136200,447.0,86.83547662102166
136250,446.6,87.85351444307734
136300,447.5,86.39126113213072
136350,445.5,88.79442550070358
136400,445.6,90.52093680469729
136450,440.9,87.2598991519014
136500,439.2,83.73983520404134
136550,435.7,87.93753464818082
136600,436.1,90.26455561293147
136650,444.7,87.67217346456059
136700,447.4,86.94964059730206
136750,441.2,89.67028493319289
136800,438.1,90.65919699622317
136850,441.7,86.36440238894727
136900,442.1,87.46364959227348
136950,441.2,89.58548989652286
137000,441.9,85.95283590434931
137050,447.5,82.1075514188555
137100,443.4,85.82330685775281
137150,442.0,84.6439602098106
137200,447.4,84.55909176428044
137250,447.0,84.90936344126011
137300,445.1,81.45974465955561
137350,439.2,79.93722537091215
137400,439.0,82.09750300709517
137450,448.2,85.6607261234692
137500,449.4,84.46443038344603
137550,447.1,81.18676000432582
137600,440.9,82.70725482084386
137650,445.3,80.88887438949808
137700,447.1,78.69618796358563
137750,438.4,84.21900023153921
137800,445.3,82.97475519698747
137850,451.7,82.0159130900827
137900,452.0,82.13647180150849
137950,434.2,80.47832006198936
138000,426.7,84.1701253414773
138050,440.9,83.18587620503857
138100,448.3,82.74907854471856
138150,449.4,85.2938450299903
138200,451.8,81.7053241839233
138250,453.4,80.90389360222412
138300,451.8,82.50672699846965
138350,449.9,83.07881799833216
138400,451.4,82.36528394900365
138450,449.4,79.44457187246968
138500,441.3,82.6910515110311
138550,447.3,78.09231716372616
138600,446.6,81.18152499183543
138650,446.8,80.42611516168115
138700,456.8,75.14093425024738
138750,438.7,82.1913012428931
138800,441.5,77.85531452637001
138850,455.9,77.05770564972721
138900,438.4,78.41708997406114
138950,443.6,75.01226566368996
139000,449.0,77.85114000449833
139050,447.8,80.23316022692862
139100,448.6,77.6198428238553
139150,454.8,78.561822789444
139200,453.2,80.42611516168115
139250,448.4,74.6621724837953
139300,432.8,82.4703583113351
139350,449.2,80.48080516495843
139400,446.4,76.76092756083658
139450,449.0,76.30596306973656
139500,440.7,82.74907854471856
139550,443.3,81.77780872583956
139600,443.6,76.04761666219396
139650,435.2,76.60261092156063
139700,438.4,71.8473381552859
139750,436.5,75.5979497076475
139800,438.5,77.56191075521541
139850,439.6,78.619590433937
139900,433.1,78.52445478957496
139950,441.4,78.52031584246207
140000,448.7,77.31500501196388
140050,444.7,79.58398080015853
140100,431.5,82.21100899514614
140150,428.4,89.2907610002289
140200,433.9,83.22553694630032
140250,445.1,74.97126116052736
140300,438.3,77.99749995993461
140350,435.0,78.62569554541314
140400,448.6,72.9180361776152
140450,435.7,82.7539122942233
140500,427.1,92.25773680293703
140550,436.9,93.2249430141955
140600,443.0,81.55121090455984
140650,449.4,76.60182765443655
140700,429.0,82.6655913908562
140750,418.1,95.9660877602083
140800,434.8,96.66519539110237
140850,433.0,94.473276644774
140900,434.7,81.531650296066
140950,442.3,75.3485899005416
141000,432.4,81.62744636456539
141050,424.5,87.03935891308024
141100,437.8,76.84894273833571
141150,441.8,77.90353008689657
141200,429.3,99.24016324049451
141250,415.1,100.53601344791825
141300,429.6,87.50108570754995
141350,442.6,81.96487052390188
141400,451.6,78.51649508224371
141450,441.1,82.96680058915132
141500,432.2,95.47439447307325
141550,430.6,100.45217767674328
141600,423.8,95.31610566950373
141650,426.2,90.34024573798767
141700,428.5,88.22726336002948
141750,425.6,93.28258143940916
141800,420.9,90.781550989174
141850,432.8,82.59515724302484
141900,438.0,85.39672124853506
141950,430.0,89.61361503700205
142000,426.9,90.77383984386692
142050,422.3,92.41325662479382
142100,420.0,93.73579892442375
142150,418.1,96.34567971632148
142200,435.0,96.35559143090762
142250,418.6,97.98795844388228
142300,430.5,85.79539614687958
142350,436.3,90.67750547958407
142400,426.1,89.1901900435244
142450,421.5,91.9198020015274
142500,424.3,88.14879465993849
142550,443.5,86.54391948600433
142600,441.7,83.1877995862374
142650,432.8,82.36722649209453
142700,433.8,86.37569102473219
142750,442.4,91.71935455507742
142800,441.2,90.18181634897358
142850,422.8,94.07847787884324
142900,428.9,88.14471056166673
142950,444.7,83.31872538631397
143000,445.7,84.09881093095193
143050,446.4,84.76343551319756
143100,441.3,81.72398668689627
143150,439.6,80.58312478428718
143200,444.0,81.97926567126594
143250,446.6,80.6178640252891
143300,448.7,83.54525719632444
143350,443.3,83.65291387632591
143400,447.0,82.72484511922642
143450,451.4,82.69486078348521
143500,444.9,83.00174696956685
143550,447.0,79.25654547102089
143600,457.5,76.53528597973617
143650,445.4,83.78090474565192
143700,425.3,90.623451710912
143750,425.3,95.76225770103794
143800,425.7,91.63410936981929
143850,454.0,77.96281164760542
143900,451.3,83.80340088564427
143950,447.6,81.1778294856422
144000,452.2,75.05038307697036
144050,457.1,77.65236635158004
144100,442.5,83.49401176132334
144150,436.5,87.63133001387118
144200,454.7,80.13120490795082
144250,458.4,72.67076441045602
144300,445.3,78.12048386946921
144350,450.5,79.23667080335973
144400,456.9,75.46184466337938
144450,467.6,72.26921889712106
144500,442.4,76.60704928399214
144550,442.3,78.20492311868864
144600,446.3,76.07634323493737
144650,450.6,73.6249957555177
144700,456.9,76.68435303241463
144750,457.0,75.49304603736691
144800,455.2,71.6153614806209
144850,456.0,74.14715099044602
144900,445.7,78.87084378907075
144950,444.6,76.43585546064098
145000,454.2,72.95861840797151
145050,450.3,74.77038183666043
145100,441.4,80.31463129467757
145150,437.9,80.30996202215513
145200,441.8,80.55408121256178
145250,446.5,79.6746509248707
145300,453.0,81.28714535521591
145350,456.6,78.99012596521162
145400,457.0,77.20880778771293
145450,448.2,72.64956985419803
145500,448.7,76.29423307170732
145550,452.2,75.28718350423264
145600,442.5,73.95167340905816
145650,454.4,76.95219295120835
145700,454.3,72.4831704604593
145750,430.2,79.89092564240322
145800,447.0,74.1929915827634
145850,448.2,75.73215961531797
145900,439.2,72.09549223079068
145950,442.2,75.04771815318571
146000,444.9,77.66009271176542
146050,449.3,75.02539570038934
146100,456.6,65.32564580622224
146150,460.4,68.73747158573698
146200,458.2,68.81976460291041
146250,457.0,70.55777774278326
146300,453.7,70.45573078181789
146350,453.7,69.35567748930148
146400,460.0,70.02713759679172
146450,460.6,67.42729417676495
146500,444.0,77.10123215617244
146550,460.3,72.42934488175355
146600,438.8,76.86975998401452
146650,437.9,81.0536242249537
146700,436.0,88.30062287436029
146750,437.8,84.6980519256494
146800,441.7,79.38394044137642
146850,444.9,77.10051880499897
146900,442.0,83.89874850079708
146950,435.6,85.2035210540034
147000,438.1,83.35880277451207
147050,442.5,82.65984514865727
147100,444.4,75.25583033891793
147150,457.9,70.31280111046637
147200,460.7,72.38100579571963
147250,457.9,74.08434382512948
147300,459.0,72.94929746063357
147350,456.5,70.72517232216546
147400,457.5,72.15850608209679
147450,442.0,80.52453042396459
147500,452.7,70.55359664822198
147550,435.9,80.9264480871365
147600,447.0,73.5907602895907
147650,434.2,74.71653096872204
147700,432.1,75.84517123719874
147750,436.7,84.2615570708256
147800,436.4,80.17006922786085
147850,434.7,76.08291529640542
147900,430.9,79.29243343472314
147950,437.4,77.99897435223106
148000,437.1,78.45438164946557
148050,441.7,79.65682644946382
148100,436.4,86.04673148934828
148150,440.0,90.36038955205981
148200,435.4,89.61383821709681
148250,439.7,87.60256845549678
148300,437.2,89.35300778373383
148350,418.5,90.77141620576381
148400,416.0,97.77320696387125
148450,422.2,90.87001705733304
148500,436.1,90.08823452593573
148550,436.3,93.69210212179041
148600,423.7,88.09545958788115
148650,421.9,90.49138080502473
148700,423.1,90.42505183852538
148750,422.2,89.01662766022986
148800,419.0,90.89004345911603
148850,413.2,94.76581662181782
148900,421.1,96.03067218342274
148950,419.9,92.95100860130567
149000,411.8,97.57950604507074
149050,419.9,88.94992973577888
149100,422.3,84.5257948794331
149150,426.7,82.8806973908883
149200,442.5,72.23607132174341
149250,450.7,69.38450835741361
149300,425.7,83.07231789230393
149350,417.4,92.94643618773127
149400,429.6,83.5645858004454
149450,430.4,83.6112432630923
149500,429.6,80.68605827526835
149550,431.5,80.28978764450682
149600,427.7,82.68984218149168
149650,434.0,79.06579538586834
149700,432.3,80.70322174485973
149750,423.8,85.99744182241702
149800,429.9,81.85529915649933
149850,441.1,81.70734361120792
149900,438.7,82.96149709353129
149950,414.5,99.43264051608003
150000,406.9,110.61324513818407
150050,413.6,100.36154642092757
150100,426.9,85.86204050685028
150150,427.2,84.18052031200568
150200,429.8,80.9417074195992
150250,428.6,84.63356308226659
150300,429.0,86.76635292554367
150350,442.5,86.1257801125772
150400,439.0,86.4060183089118
150450,428.2,85.30392722495255
150500,424.1,88.44258024277673
150550,427.1,86.81641549845283
150600,430.2,86.66233322499458
150650,441.8,85.86128347514962
150700,438.9,86.041211056098
150750,441.1,85.03464000041394
150800,442.3,82.91568006113198
150850,440.8,89.04358483349601
150900,437.0,91.30169768410661
150950,437.8,89.61339185635147
151000,439.1,85.77231488073527
151050,443.4,80.64638863582176
151100,438.6,75.73532861221373
151150,441.9,77.68970330745253
151200,440.9,79.97430837462741
151250,443.6,79.95023452123202
151300,444.8,81.09229309866629
151350,444.7,79.58523732451891
151400,442.1,80.82629522624428
151450,441.9,80.5896395326347
151500,443.5,81.24315355769986
151550,445.8,82.91296641659856
151600,447.9,82.46750875344787
151650,441.2,82.50187876648629
151700,443.0,81.39287438099235
151750,446.9,80.28505464904411
151800,449.7,77.25548524214963
151850,449.2,74.68306367577591
151900,430.2,85.5053214718242
151950,445.5,84.41711911691846
152000,436.0,86.17656293911935
152050,422.3,94.90421486951989
152100,409.0,111.82754580156
152150,415.7,105.5026539950536
152200,434.9,86.1701224323141
152250,418.8,101.42760965338778
152300,415.9,102.57333961610101
152350,422.9,98.24505076592918
152400,428.6,87.63241409432928
152450,422.0,95.22709698399926
152500,421.0,100.61808982484213
152550,423.2,88.01227187159755
152600,445.0,79.2224715595266
152650,444.7,81.10739793631652
152700,422.9,80.39334549575605
152750,428.2,74.70314585076054
152800,445.2,78.11504336553875
152850,443.3,79.96005252624589
152900,442.3,83.25629105358945
152950,441.6,86.49878611865024
153000,443.3,83.94408853516725
153050,417.3,101.83128203062161
153100,409.3,112.67035990001985
153150,413.8,108.13214138266198
153200,397.0,100.72239075796404
153250,406.6,99.13142791264535
153300,420.3,103.61375391327158
153350,420.5,102.84575829853169
153400,420.1,102.40454091494185
153450,400.4,98.77671790457508
153500,400.6,101.85204956209768
153550,422.4,102.31343997735587
153600,427.6,87.46336375877615
153650,431.8,82.42912106773916
153700,424.8,78.72585344091229
153750,437.6,76.85857141529499
153800,445.3,75.49178763282798
153850,440.3,68.90725651192334
153900,438.7,64.87225909431551
153950,441.8,69.23842863612663
154000,439.5,69.60639338451605
154050,450.9,71.34206332872634
154100,437.6,74.16225455041129
154150,443.3,73.55956769856658
154200,425.0,73.7563556583431
154250,445.3,79.81985968416632
154300,439.1,78.04927930480845
154350,432.3,79.65557105438388
154400,436.3,77.1453822338058
154450,448.6,75.25981663543966
154500,449.5,77.41866699963259
154550,435.8,79.69542019463853
154600,430.8,88.53564254016571
154650,429.3,85.44477748815314
154700,448.7,76.664268078421
154750,451.5,75.48410428692918
154800,437.4,78.2447442324403
154850,431.7,82.99283101569677
154900,447.7,70.64141844555502
154950,456.6,67.20297612457352
155000,456.1,68.83233251895508
155050,431.2,94.97768158888698
155100,430.0,93.17295745010996
155150,432.4,85.02140906853991
155200,431.8,86.10087107573302
155250,425.3,97.14942099673058
155300,431.1,93.734145326023
155350,436.2,86.22389460004692
155400,436.3,74.02438787318678
155450,437.3,82.97234479029744
155500,424.2,101.45521179318487
155550,428.4,99.4406355571001
155600,441.6,77.69967824901207
155650,449.2,65.378589767599
155700,449.1,66.66550832327013
155750,444.8,72.15511069910433
155800,442.2,72.17451073613178
155850,447.4,69.41642456940576
155900,442.5,76.70625789334271
155950,439.6,78.78984706166143
156000,439.1,80.3809056928323
156050,438.5,82.87128573878891
156100,436.6,81.2
156150,439.6,80.33455047487351
156200,439.2,74.98906586963194
156250,439.8,82.12527016698331
156300,441.7,78.91267325341347
156350,451.7,65.1322500762871
156400,449.7,62.19011175420092
156450,442.7,74.83187823381155
156500,436.8,79.20328276024928
156550,458.1,65.68173262026512
156600,454.7,70.66547954977734
156650,436.5,83.04968392474471
156700,435.6,87.63811955992666
156750,453.7,68.29648600037926
156800,458.4,70.2797268065265
156850,457.5,67.3308992959399
156900,457.9,70.2345356644436
156950,455.5,72.68871989518043
157000,455.4,75.60978772619323
157050,456.8,70.84038396282165
157100,453.3,58.10860521471841
157150,448.6,63.83603997742968
157200,458.4,64.40217387635298
157250,457.6,68.02969939666056
157300,439.7,81.39785009445887
157350,433.8,82.31864916287196
157400,456.6,66.87480841094052
157450,460.1,66.92450971056867
157500,458.8,62.51527813262931
157550,457.7,61.12618097018659
157600,453.9,67.62018929284359
157650,452.9,68.84104880084266
157700,458.5,70.38359183787085
157750,453.3,71.05638606064905
157800,457.5,69.86308037869502
157850,454.9,77.50412892227098
157900,430.6,90.94305910843336
157950,431.6,94.49994708993228
158000,452.5,73.82174476399213
158050,454.7,70.02578096672683
158100,447.2,70.68776414627924
158150,435.7,80.71932854031925
158200,435.4,84.06449904686282
158250,440.5,76.62147218632647
158300,441.4,77.79614386330469
158350,440.9,73.91001285346931
158400,442.9,71.36588820998448
158450,447.9,71.50167830198114
158500,447.2,67.49340708543316
158550,459.0,67.34092366458898
158600,455.3,72.5079995586694
158650,438.9,80.74831267586958
158700,435.7,85.34055307999827
158750,438.2,80.68432313653007
158800,451.9,74.7026773281922
158850,454.0,75.88807547961669
158900,442.7,80.93460323001528
158950,436.9,85.74083041352002
159000,454.7,81.44820440009714
159050,455.1,75.14978376549062
159100,436.3,89.56455772234908
159150,432.0,97.92037581627227
159200,440.4,83.22283340526204
159250,463.8,59.86785447967883
159300,458.1,68.90928819832635
159350,433.0,93.42804718070478
159400,433.7,99.44551271927759
159450,443.2,88.7882875158655
159500,445.7,72.74620265003527
159550,452.6,67.94144537761909
159600,441.0,83.30306116824279
159650,440.7,91.75625319290234
159700,438.8,95.1838221548179
159750,434.2,94.09016951839337
159800,437.4,92.30947946987894
159850,440.8,88.12241485569946
159900,440.2,89.28247308402698
159950,436.5,92.52702307974681
160000,440.5,89.68639807685445
160050,436.9,91.90587576428398
160100,437.8,87.84850596339132
160150,439.0,86.30643081485876
160200,447.0,78.37091297158659
160250,448.1,79.40837487318325
160300,438.7,83.74968656657767
160350,441.2,87.02160651240587
160400,438.4,86.14313669701144
160450,444.1,82.68427903779532
160500,447.8,80.2406380832057
160550,447.0,78.39515291138859
160600,449.9,73.91813038761195
160650,441.5,90.78243222121779
160700,435.6,102.10406456160304
160750,440.8,89.88414765685883
160800,446.1,82.40200240285427
160850,440.3,87.1126282464259
160900,437.8,96.22245060275695
160950,440.5,92.05786223892015
161000,442.5,87.29862541873153
161050,451.3,75.38706785649646
161100,465.8,68.436539947604
161150,466.3,66.66940827696013
161200,466.5,67.08390268909524
161250,446.7,77.97441888209235
161300,445.6,83.54902752276654
161350,444.9,84.59485799976261
161400,446.1,78.65932875381026
161450,451.9,73.1347386677494
161500,454.2,72.64544032490957
161550,449.1,77.98775544917292
161600,446.1,83.53017418873254
161650,445.1,85.07696515508766
161700,448.4,79.82004760710181
161750,451.0,76.27319319393938
161800,445.4,84.10493445690331
161850,440.6,88.95751795098602
161900,438.6,94.13522188851525
161950,447.2,80.66820935163987
162000,456.4,67.03312613924551
162050,449.4,72.64186120963586
162100,454.1,75.75018151793434
162150,460.5,79.01550480760089
162200,452.1,74.4948991542374
162250,454.6,70.4332307934259
162300,463.2,74.14148636222502
162350,460.8,75.10233019021447
162400,461.3,73.38126463887087
162450,461.1,71.04146676413714
162500,466.0,68.52882605152375
162550,464.5,66.90926692170525
162600,459.6,65.93815284037005
162650,461.5,65.49694649371068
162700,456.7,68.57703697302763
162750,451.1,75.11784075703987
162800,460.9,61.74374462243119
